date,store_id,region,category,units_sold,unit_price,revenue,promo_flag,holiday_flag,day_of_week,is_weekend
15-02-2024,S3,East,Sports,22,55.56,1222.32,0,0,3,0
16-02-2024,S3,East,Sports,19,53.93,1024.67,0,0,4,0
17-02-2024,S3,East,Sports,19,55.76,1059.44,0,0,5,1
18-02-2024,S3,East,Sports,26,55.24,1436.24,0,0,6,1
19-02-2024,S3,East,Sports,21,55.66,1168.86,0,0,0,0
20-02-2024,S3,East,Sports,20,54.66,1093.2,0,0,1,0
21-02-2024,S3,East,Sports,20,56.06,1121.2,0,0,2,0
22-02-2024,S3,East,Sports,22,54.97,1209.34,0,0,3,0
23-02-2024,S3,East,Sports,22,55.48,1220.56,0,0,4,0
24-02-2024,S3,East,Sports,27,55.83,1507.41,0,0,5,1
25-02-2024,S3,East,Sports,30,54.25,1627.5,0,0,6,1
26-02-2024,S3,East,Sports,21,54.09,1135.89,0,0,0,0
27-02-2024,S3,East,Sports,26,46.6,1211.6,1,0,1,0
28-02-2024,S3,East,Sports,23,55.18,1269.14,0,0,2,0
29-02-2024,S3,East,Sports,20,54.69,1093.8,0,0,3,0
01-03-2024,S3,East,Sports,23,54.85,1261.55,0,0,4,0
02-03-2024,S3,East,Sports,21,54.02,1134.42,0,0,5,1
03-03-2024,S3,East,Sports,26,54.51,1417.26,0,0,6,1
04-03-2024,S3,East,Sports,28,54.54,1527.12,0,0,0,0
05-03-2024,S3,East,Sports,26,54.83,1425.58,0,0,1,0
06-03-2024,S3,East,Sports,22,55.75,1226.5,0,0,2,0
07-03-2024,S3,East,Sports,26,55.95,1454.7,0,0,3,0
08-03-2024,S3,East,Sports,22,53.95,1186.9,0,0,4,0
09-03-2024,S3,East,Sports,27,55.58,1500.66,0,0,5,1
10-03-2024,S3,East,Sports,24,56.01,1344.24,0,0,6,1
11-03-2024,S3,East,Sports,28,55.3,1548.4,0,0,0,0
12-03-2024,S3,East,Sports,21,54.77,1150.17,0,0,1,0
13-03-2024,S3,East,Sports,25,55.57,1389.25,0,0,2,0
14-03-2024,S3,East,Sports,28,54.33,1521.24,0,0,3,0
15-03-2024,S3,East,Sports,28,54.17,1516.76,0,0,4,0
16-03-2024,S3,East,Sports,25,55.59,1389.75,0,0,5,1
17-03-2024,S3,East,Sports,27,54.42,1469.34,0,0,6,1
18-03-2024,S3,East,Sports,22,54.03,1188.66,0,0,0,0
19-03-2024,S3,East,Sports,25,53.96,1349,0,0,1,0
20-03-2024,S3,East,Sports,24,53.94,1294.56,0,0,2,0
21-03-2024,S3,East,Sports,22,54.41,1197.02,0,0,3,0
22-03-2024,S3,East,Sports,29,55.02,1595.58,0,0,4,0
23-03-2024,S3,East,Sports,47,46.03,2163.41,1,0,5,1
24-03-2024,S3,East,Sports,27,56.01,1512.27,0,0,6,1
25-03-2024,S3,East,Sports,22,54.16,1191.52,0,0,0,0
26-03-2024,S3,East,Sports,28,55.78,1561.84,0,0,1,0
27-03-2024,S3,East,Sports,22,53.94,1186.68,0,0,2,0
28-03-2024,S3,East,Sports,28,55.96,1566.88,0,0,3,0
29-03-2024,S3,East,Sports,22,55.91,1230.02,0,0,4,0
30-03-2024,S3,East,Sports,29,54.69,1586.01,0,0,5,1
31-03-2024,S3,East,Sports,38,55.7,2116.6,0,0,6,1
01-04-2024,S3,East,Sports,25,54.12,1353,0,0,0,0
02-04-2024,S3,East,Sports,26,55.79,1450.54,0,0,1,0
03-04-2024,S3,East,Sports,21,54.97,1154.37,0,0,2,0
04-04-2024,S3,East,Sports,34,55.59,1890.06,0,0,3,0
05-04-2024,S3,East,Sports,25,55.36,1384,0,0,4,0
06-04-2024,S3,East,Sports,26,55.29,1437.54,0,0,5,1
07-04-2024,S3,East,Sports,37,54.13,2002.81,0,0,6,1
08-04-2024,S3,East,Sports,23,55.08,1266.84,0,0,0,0
09-04-2024,S3,East,Sports,26,54.48,1416.48,0,0,1,0
10-04-2024,S3,East,Sports,32,54.85,1755.2,0,0,2,0
11-04-2024,S3,East,Sports,27,54.38,1468.26,0,0,3,0
12-04-2024,S3,East,Sports,28,55.62,1557.36,0,0,4,0
13-04-2024,S3,East,Sports,32,53.98,1727.36,0,0,5,1
14-04-2024,S3,East,Sports,35,54,1890,0,0,6,1
15-04-2024,S3,East,Sports,34,54.55,1854.7,0,0,0,0
16-04-2024,S3,East,Sports,25,54.96,1374,0,0,1,0
17-04-2024,S3,East,Sports,31,55.44,1718.64,0,0,2,0
18-04-2024,S3,East,Sports,29,55.57,1611.53,0,0,3,0
19-04-2024,S3,East,Sports,38,47.66,1811.08,1,0,4,0
20-04-2024,S3,East,Sports,26,55.8,1450.8,0,0,5,1
21-04-2024,S3,East,Sports,29,54.05,1567.45,0,0,6,1
22-04-2024,S3,East,Sports,30,54.12,1623.6,0,0,0,0
23-04-2024,S3,East,Sports,29,55.09,1597.61,0,0,1,0
24-04-2024,S3,East,Sports,24,54.58,1309.92,0,0,2,0
25-04-2024,S3,East,Sports,30,55.04,1651.2,0,0,3,0
26-04-2024,S3,East,Sports,28,54.32,1520.96,0,0,4,0
27-04-2024,S3,East,Sports,42,55.46,2329.32,0,0,5,1
28-04-2024,S3,East,Sports,35,54.77,1916.95,0,0,6,1
29-04-2024,S3,East,Sports,28,55.34,1549.52,0,0,0,0
30-04-2024,S3,East,Sports,34,55.86,1899.24,0,0,1,0
01-05-2024,S3,East,Sports,25,55.44,1386,0,0,2,0
02-05-2024,S3,East,Sports,33,55,1815,0,0,3,0
03-05-2024,S3,East,Sports,32,54.38,1740.16,0,0,4,0
04-05-2024,S3,East,Sports,46,46.33,2131.18,1,0,5,1
05-05-2024,S3,East,Sports,40,55,2200,0,0,6,1
06-05-2024,S3,East,Sports,31,55.63,1724.53,0,0,0,0
07-05-2024,S3,East,Sports,39,45.91,1790.49,1,0,1,0
08-05-2024,S3,East,Sports,29,54.22,1572.38,0,0,2,0
09-05-2024,S3,East,Sports,29,55.82,1618.78,0,0,3,0
10-05-2024,S3,East,Sports,23,54.38,1250.74,0,0,4,0
11-05-2024,S3,East,Sports,32,55.75,1784,0,0,5,1
12-05-2024,S3,East,Sports,34,54.27,1845.18,0,0,6,1
13-05-2024,S3,East,Sports,35,55.99,1959.65,0,0,0,0
14-05-2024,S3,East,Sports,34,54.92,1867.28,0,0,1,0
15-05-2024,S3,East,Sports,28,55.62,1557.36,0,0,2,0
16-05-2024,S3,East,Sports,33,55.66,1836.78,0,0,3,0
17-05-2024,S3,East,Sports,30,54.47,1634.1,0,0,4,0
18-05-2024,S3,East,Sports,33,55.89,1844.37,0,0,5,1
19-05-2024,S3,East,Sports,36,54.05,1945.8,0,0,6,1
20-05-2024,S3,East,Sports,31,55.23,1712.13,0,0,0,0
21-05-2024,S3,East,Sports,29,54.39,1577.31,0,0,1,0
22-05-2024,S3,East,Sports,34,55.28,1879.52,0,0,2,0
23-05-2024,S3,East,Sports,32,54.9,1756.8,0,0,3,0
24-05-2024,S3,East,Sports,30,54.97,1649.1,0,0,4,0
25-05-2024,S3,East,Sports,36,54.92,1977.12,0,0,5,1
26-05-2024,S3,East,Sports,40,47.12,1884.8,1,0,6,1
27-05-2024,S3,East,Sports,32,54.37,1739.84,0,0,0,0
28-05-2024,S3,East,Sports,30,54.81,1644.3,0,0,1,0
29-05-2024,S3,East,Sports,33,54.36,1793.88,0,0,2,0
30-05-2024,S3,East,Sports,30,54.72,1641.6,0,0,3,0
31-05-2024,S3,East,Sports,40,54.95,2198,0,0,4,0
01-06-2024,S3,East,Sports,43,54.17,2329.31,0,0,5,1
02-06-2024,S3,East,Sports,37,55.64,2058.68,0,0,6,1
03-06-2024,S3,East,Sports,27,55.92,1509.84,0,0,0,0
04-06-2024,S3,East,Sports,37,54.29,2008.73,0,0,1,0
05-06-2024,S3,East,Sports,28,55.33,1549.24,0,0,2,0
06-06-2024,S3,East,Sports,26,55.98,1455.48,0,0,3,0
07-06-2024,S3,East,Sports,36,55.89,2012.04,0,0,4,0
08-06-2024,S3,East,Sports,39,54.93,2142.27,0,0,5,1
09-06-2024,S3,East,Sports,31,55.22,1711.82,0,0,6,1
10-06-2024,S3,East,Sports,31,54.16,1678.96,0,0,0,0
11-06-2024,S3,East,Sports,35,55.57,1944.95,0,0,1,0
12-06-2024,S3,East,Sports,33,55.33,1825.89,0,0,2,0
13-06-2024,S3,East,Sports,34,55.07,1872.38,0,0,3,0
14-06-2024,S3,East,Sports,35,55.05,1926.75,0,0,4,0
15-06-2024,S3,East,Sports,37,55.05,2036.85,0,0,5,1
16-06-2024,S3,East,Sports,34,54.93,1867.62,0,0,6,1
17-06-2024,S3,East,Sports,30,55.65,1669.5,0,0,0,0
18-06-2024,S3,East,Sports,34,55.53,1888.02,0,0,1,0
19-06-2024,S3,East,Sports,31,54.29,1682.99,0,0,2,0
20-06-2024,S3,East,Sports,35,55.57,1944.95,0,0,3,0
21-06-2024,S3,East,Sports,38,56.09,2131.42,0,0,4,0
22-06-2024,S3,East,Sports,41,54.33,2227.53,0,0,5,1
23-06-2024,S3,East,Sports,32,55.79,1785.28,0,0,6,1
24-06-2024,S3,East,Sports,30,53.94,1618.2,0,0,0,0
25-06-2024,S3,East,Sports,30,55.6,1668,0,0,1,0
26-06-2024,S3,East,Sports,30,55.28,1658.4,0,0,2,0
27-06-2024,S3,East,Sports,28,54.61,1529.08,0,0,3,0
28-06-2024,S3,East,Sports,30,55.54,1666.2,0,0,4,0
29-06-2024,S3,East,Sports,35,55.24,1933.4,0,0,5,1
30-06-2024,S3,East,Sports,28,55.91,1565.48,0,0,6,1
01-07-2024,S3,East,Sports,31,54.58,1691.98,0,0,0,0
02-07-2024,S3,East,Sports,26,54.93,1428.18,0,0,1,0
03-07-2024,S3,East,Sports,31,55.74,1727.94,0,0,2,0
04-07-2024,S3,East,Sports,47,55.12,2590.64,0,1,3,0
05-07-2024,S3,East,Sports,37,54.85,2029.45,0,0,4,0
06-07-2024,S3,East,Sports,36,55.03,1981.08,0,0,5,1
07-07-2024,S3,East,Sports,39,54.67,2132.13,0,0,6,1
08-07-2024,S3,East,Sports,36,56.08,2018.88,0,0,0,0
09-07-2024,S3,East,Sports,34,55.9,1900.6,0,0,1,0
10-07-2024,S3,East,Sports,30,55.7,1671,0,0,2,0
11-07-2024,S3,East,Sports,36,55.63,2002.68,0,0,3,0
12-07-2024,S3,East,Sports,36,54.98,1979.28,0,0,4,0
13-07-2024,S3,East,Sports,45,47.08,2118.6,1,0,5,1
14-07-2024,S3,East,Sports,38,54.96,2088.48,0,0,6,1
15-07-2024,S3,East,Sports,26,53.99,1403.74,0,0,0,0
16-07-2024,S3,East,Sports,31,55.24,1712.44,0,0,1,0
17-07-2024,S3,East,Sports,31,55.58,1722.98,0,0,2,0
18-07-2024,S3,East,Sports,39,55.14,2150.46,0,0,3,0
19-07-2024,S3,East,Sports,29,54.43,1578.47,0,0,4,0
20-07-2024,S3,East,Sports,41,54.47,2233.27,0,0,5,1
21-07-2024,S3,East,Sports,29,55.6,1612.4,0,0,6,1
22-07-2024,S3,East,Sports,27,55.02,1485.54,0,0,0,0
23-07-2024,S3,East,Sports,30,54.61,1638.3,0,0,1,0
24-07-2024,S3,East,Sports,32,56.1,1795.2,0,0,2,0
25-07-2024,S3,East,Sports,35,54.52,1908.2,0,0,3,0
26-07-2024,S3,East,Sports,29,54.46,1579.34,0,0,4,0
27-07-2024,S3,East,Sports,42,54.11,2272.62,0,0,5,1
28-07-2024,S3,East,Sports,37,55.14,2040.18,0,0,6,1
29-07-2024,S3,East,Sports,35,54.38,1903.3,0,0,0,0
30-07-2024,S3,East,Sports,37,54.04,1999.48,0,0,1,0
31-07-2024,S3,East,Sports,31,55.59,1723.29,0,0,2,0
01-08-2024,S3,East,Sports,33,54.7,1805.1,0,0,3,0
02-08-2024,S3,East,Sports,32,55.7,1782.4,0,0,4,0
03-08-2024,S3,East,Sports,31,55.71,1727.01,0,0,5,1
04-08-2024,S3,East,Sports,37,53.94,1995.78,0,0,6,1
05-08-2024,S3,East,Sports,32,54.73,1751.36,0,0,0,0
06-08-2024,S3,East,Sports,31,54.16,1678.96,0,0,1,0
07-08-2024,S3,East,Sports,28,54.13,1515.64,0,0,2,0
08-08-2024,S3,East,Sports,27,54.73,1477.71,0,0,3,0
09-08-2024,S3,East,Sports,33,54.03,1782.99,0,0,4,0
10-08-2024,S3,East,Sports,33,54.75,1806.75,0,0,5,1
11-08-2024,S3,East,Sports,31,55.26,1713.06,0,0,6,1
12-08-2024,S3,East,Sports,31,54.65,1694.15,0,0,0,0
13-08-2024,S3,East,Sports,29,55.97,1623.13,0,0,1,0
14-08-2024,S3,East,Sports,31,55.45,1718.95,0,0,2,0
15-08-2024,S3,East,Sports,30,55.15,1654.5,0,0,3,0
16-08-2024,S3,East,Sports,22,54.56,1200.32,0,0,4,0
17-08-2024,S3,East,Sports,35,54.39,1903.65,0,0,5,1
18-08-2024,S3,East,Sports,30,54.75,1642.5,0,0,6,1
19-08-2024,S3,East,Sports,27,55.73,1504.71,0,0,0,0
20-08-2024,S3,East,Sports,30,54.46,1633.8,0,0,1,0
21-08-2024,S3,East,Sports,31,54.43,1687.33,0,0,2,0
22-08-2024,S3,East,Sports,28,56.05,1569.4,0,0,3,0
23-08-2024,S3,East,Sports,22,54.14,1191.08,0,0,4,0
24-08-2024,S3,East,Sports,42,54.44,2286.48,0,0,5,1
25-08-2024,S3,East,Sports,33,56.03,1848.99,0,0,6,1
26-08-2024,S3,East,Sports,30,55.21,1656.3,0,0,0,0
27-08-2024,S3,East,Sports,34,46.4,1577.6,1,0,1,0
28-08-2024,S3,East,Sports,37,47.27,1748.99,1,0,2,0
29-08-2024,S3,East,Sports,27,55.26,1492.02,0,0,3,0
30-08-2024,S3,East,Sports,20,54.37,1087.4,0,0,4,0
31-08-2024,S3,East,Sports,35,54.04,1891.4,0,0,5,1
01-09-2024,S3,East,Sports,30,55.04,1651.2,0,0,6,1
02-09-2024,S3,East,Sports,23,54.35,1250.05,0,0,0,0
03-09-2024,S3,East,Sports,48,47.63,2286.24,1,0,1,0
04-09-2024,S3,East,Sports,29,55.07,1597.03,0,0,2,0
05-09-2024,S3,East,Sports,31,55.35,1715.85,0,0,3,0
06-09-2024,S3,East,Sports,27,54.53,1472.31,0,0,4,0
07-09-2024,S3,East,Sports,35,54.99,1924.65,0,0,5,1
08-09-2024,S3,East,Sports,32,55.2,1766.4,0,0,6,1
09-09-2024,S3,East,Sports,20,55.32,1106.4,0,0,0,0
10-09-2024,S3,East,Sports,27,55.02,1485.54,0,0,1,0
11-09-2024,S3,East,Sports,27,55.99,1511.73,0,0,2,0
12-09-2024,S3,East,Sports,25,54.02,1350.5,0,0,3,0
13-09-2024,S3,East,Sports,22,55.06,1211.32,0,0,4,0
14-09-2024,S3,East,Sports,37,54.72,2024.64,0,0,5,1
15-09-2024,S3,East,Sports,23,54.16,1245.68,0,0,6,1
16-09-2024,S3,East,Sports,24,54.56,1309.44,0,0,0,0
17-09-2024,S3,East,Sports,24,54.74,1313.76,0,0,1,0
18-09-2024,S3,East,Sports,25,53.99,1349.75,0,0,2,0
19-09-2024,S3,East,Sports,23,54.65,1256.95,0,0,3,0
20-09-2024,S3,East,Sports,24,55.74,1337.76,0,0,4,0
21-09-2024,S3,East,Sports,35,55.01,1925.35,0,0,5,1
22-09-2024,S3,East,Sports,33,55.93,1845.69,0,0,6,1
23-09-2024,S3,East,Sports,22,55.95,1230.9,0,0,0,0
24-09-2024,S3,East,Sports,24,54.19,1300.56,0,0,1,0
25-09-2024,S3,East,Sports,29,54.17,1570.93,0,0,2,0
26-09-2024,S3,East,Sports,22,55.27,1215.94,0,0,3,0
27-09-2024,S3,East,Sports,38,47.61,1809.18,1,0,4,0
28-09-2024,S3,East,Sports,25,56.03,1400.75,0,0,5,1
29-09-2024,S3,East,Sports,30,55.76,1672.8,0,0,6,1
30-09-2024,S3,East,Sports,34,46.42,1578.28,1,0,0,0
01-10-2024,S3,East,Sports,21,55.63,1168.23,0,0,1,0
02-10-2024,S3,East,Sports,22,54.21,1192.62,0,0,2,0
03-10-2024,S3,East,Sports,16,55.22,883.52,0,0,3,0
04-10-2024,S3,East,Sports,22,55.04,1210.88,0,0,4,0
05-10-2024,S3,East,Sports,28,54.41,1523.48,0,0,5,1
06-10-2024,S3,East,Sports,24,54.07,1297.68,0,0,6,1
07-10-2024,S3,East,Sports,24,55.09,1322.16,0,0,0,0
08-10-2024,S3,East,Sports,21,54.32,1140.72,0,0,1,0
09-10-2024,S3,East,Sports,26,55.92,1453.92,0,0,2,0
10-10-2024,S3,East,Sports,20,54.72,1094.4,0,0,3,0
11-10-2024,S3,East,Sports,25,54.83,1370.75,0,0,4,0
12-10-2024,S3,East,Sports,39,46.7,1821.3,1,0,5,1
13-10-2024,S3,East,Sports,29,54.18,1571.22,0,0,6,1
14-10-2024,S3,East,Sports,16,55.49,887.84,0,0,0,0
15-10-2024,S3,East,Sports,20,54.29,1085.8,0,0,1,0
16-10-2024,S3,East,Sports,25,55.27,1381.75,0,0,2,0
17-10-2024,S3,East,Sports,22,54.17,1191.74,0,0,3,0
18-10-2024,S3,East,Sports,22,54.77,1204.94,0,0,4,0
19-10-2024,S3,East,Sports,26,54.22,1409.72,0,0,5,1
20-10-2024,S3,East,Sports,27,55.49,1498.23,0,0,6,1
21-10-2024,S3,East,Sports,21,54.81,1151.01,0,0,0,0
22-10-2024,S3,East,Sports,15,55.5,832.5,0,0,1,0
23-10-2024,S3,East,Sports,20,55.54,1110.8,0,0,2,0
24-10-2024,S3,East,Sports,17,55.45,942.65,0,0,3,0
25-10-2024,S3,East,Sports,21,45.84,962.64,1,0,4,0
26-10-2024,S3,East,Sports,25,54.83,1370.75,0,0,5,1
27-10-2024,S3,East,Sports,22,54.43,1197.46,0,0,6,1
28-10-2024,S3,East,Sports,15,54.05,810.75,0,0,0,0
29-10-2024,S3,East,Sports,23,55.84,1284.32,0,0,1,0
30-10-2024,S3,East,Sports,22,55.96,1231.12,0,0,2,0
31-10-2024,S3,East,Sports,20,55.85,1117,0,0,3,0
01-11-2024,S3,East,Sports,21,54.87,1152.27,0,0,4,0
02-11-2024,S3,East,Sports,23,54.02,1242.46,0,0,5,1
03-11-2024,S3,East,Sports,24,55.38,1329.12,0,0,6,1
04-11-2024,S3,East,Sports,19,54.37,1033.03,0,0,0,0
05-11-2024,S3,East,Sports,19,54.54,1036.26,0,0,1,0
06-11-2024,S3,East,Sports,25,47.48,1187,1,0,2,0
07-11-2024,S3,East,Sports,19,54.6,1037.4,0,0,3,0
08-11-2024,S3,East,Sports,21,54.04,1134.84,0,0,4,0
09-11-2024,S3,East,Sports,27,54.65,1475.55,0,0,5,1
10-11-2024,S3,East,Sports,23,55.92,1286.16,0,0,6,1
11-11-2024,S3,East,Sports,18,55.98,1007.64,0,0,0,0
12-11-2024,S3,East,Sports,19,54.09,1027.71,0,0,1,0
13-11-2024,S3,East,Sports,20,55.6,1112,0,0,2,0
14-11-2024,S3,East,Sports,20,55.85,1117,0,0,3,0
15-11-2024,S3,East,Sports,23,55.91,1285.93,0,0,4,0
16-11-2024,S3,East,Sports,21,54.11,1136.31,0,0,5,1
17-11-2024,S3,East,Sports,23,54.8,1260.4,0,0,6,1
18-11-2024,S3,East,Sports,17,55.24,939.08,0,0,0,0
19-11-2024,S3,East,Sports,18,55.4,997.2,0,0,1,0
20-11-2024,S3,East,Sports,26,46.19,1200.94,1,0,2,0
21-11-2024,S3,East,Sports,17,55.22,938.74,0,0,3,0
22-11-2024,S3,East,Sports,19,54.55,1036.45,0,0,4,0
23-11-2024,S3,East,Sports,30,54.42,1632.6,0,0,5,1
24-11-2024,S3,East,Sports,20,55.85,1117,0,0,6,1
25-11-2024,S3,East,Sports,16,54.2,867.2,0,0,0,0
26-11-2024,S3,East,Sports,16,55.89,894.24,0,0,1,0
27-11-2024,S3,East,Sports,22,55.06,1211.32,0,0,2,0
28-11-2024,S3,East,Sports,41,54.41,2230.81,0,1,3,0
29-11-2024,S3,East,Sports,28,54.5,1526,0,1,4,0
30-11-2024,S3,East,Sports,15,55.68,835.2,0,0,5,1
01-12-2024,S3,East,Sports,23,55.16,1268.68,0,0,6,1
02-12-2024,S3,East,Sports,29,54.41,1577.89,0,1,0,0
03-12-2024,S3,East,Sports,12,54.34,652.08,0,0,1,0
04-12-2024,S3,East,Sports,19,55.72,1058.68,0,0,2,0
05-12-2024,S3,East,Sports,12,55.5,666,0,0,3,0
06-12-2024,S3,East,Sports,17,54.45,925.65,0,0,4,0
07-12-2024,S3,East,Sports,19,56.08,1065.52,0,0,5,1
08-12-2024,S3,East,Sports,25,55.4,1385,0,0,6,1
09-12-2024,S3,East,Sports,15,55.51,832.65,0,0,0,0
10-12-2024,S3,East,Sports,19,56,1064,0,0,1,0
11-12-2024,S3,East,Sports,22,55.03,1210.66,0,0,2,0
12-12-2024,S3,East,Sports,18,54.5,981,0,0,3,0
13-12-2024,S3,East,Sports,17,55.87,949.79,0,0,4,0
14-12-2024,S3,East,Sports,22,55.81,1227.82,0,0,5,1
15-12-2024,S3,East,Sports,22,54.55,1200.1,0,0,6,1
16-12-2024,S3,East,Sports,14,54.09,757.26,0,0,0,0
17-12-2024,S3,East,Sports,16,55.93,894.88,0,0,1,0
18-12-2024,S3,East,Sports,16,54.35,869.6,0,0,2,0
19-12-2024,S3,East,Sports,19,54.89,1042.91,0,0,3,0
20-12-2024,S3,East,Sports,31,55.94,1734.14,0,1,4,0
21-12-2024,S3,East,Sports,36,55.04,1981.44,0,1,5,1
22-12-2024,S3,East,Sports,38,55.63,2113.94,0,1,6,1
23-12-2024,S3,East,Sports,29,55.19,1600.51,0,1,0,0
24-12-2024,S3,East,Sports,29,54.15,1570.35,0,1,1,0
25-12-2024,S3,East,Sports,21,55.96,1175.16,0,0,2,0
26-12-2024,S3,East,Sports,22,54.76,1204.72,0,0,3,0
27-12-2024,S3,East,Sports,19,54.2,1029.8,0,0,4,0
28-12-2024,S3,East,Sports,22,55.76,1226.72,0,0,5,1
29-12-2024,S3,East,Sports,22,54.09,1189.98,0,0,6,1
30-12-2024,S3,East,Sports,18,55.35,996.3,0,0,0,0
31-12-2024,S3,East,Sports,21,54.19,1137.99,0,0,1,0
01-01-2023,S4,West,Electronics,41,218.56,8960.96,0,1,6,1
02-01-2023,S4,West,Electronics,26,217.48,5654.48,0,0,0,0
03-01-2023,S4,West,Electronics,20,218.31,4366.2,0,0,1,0
04-01-2023,S4,West,Electronics,23,216.79,4986.17,0,0,2,0
05-01-2023,S4,West,Electronics,24,218.58,5245.92,0,0,3,0
06-01-2023,S4,West,Electronics,25,215.67,5391.75,0,0,4,0
07-01-2023,S4,West,Electronics,46,188.61,8676.06,1,0,5,1
08-01-2023,S4,West,Electronics,25,215.94,5398.5,0,0,6,1
09-01-2023,S4,West,Electronics,23,217.06,4992.38,0,0,0,0
10-01-2023,S4,West,Electronics,28,217.89,6100.92,0,0,1,0
11-01-2023,S4,West,Electronics,26,221.02,5746.52,0,0,2,0
12-01-2023,S4,West,Electronics,25,215.83,5395.75,0,0,3,0
13-01-2023,S4,West,Electronics,26,218.76,5687.76,0,0,4,0
14-01-2023,S4,West,Electronics,28,223.82,6266.96,0,0,5,1
15-01-2023,S4,West,Electronics,24,216.88,5205.12,0,0,6,1
16-01-2023,S4,West,Electronics,26,217.15,5645.9,0,0,0,0
17-01-2023,S4,West,Electronics,26,219.61,5709.86,0,0,1,0
18-01-2023,S4,West,Electronics,29,217.92,6319.68,0,0,2,0
19-01-2023,S4,West,Electronics,23,218.1,5016.3,0,0,3,0
20-01-2023,S4,West,Electronics,24,216.08,5185.92,0,0,4,0
21-01-2023,S4,West,Electronics,28,217.25,6083,0,0,5,1
22-01-2023,S4,West,Electronics,26,217.39,5652.14,0,0,6,1
23-01-2023,S4,West,Electronics,27,217.15,5863.05,0,0,0,0
24-01-2023,S4,West,Electronics,29,216.96,6291.84,0,0,1,0
25-01-2023,S4,West,Electronics,24,217.06,5209.44,0,0,2,0
26-01-2023,S4,West,Electronics,24,219.65,5271.6,0,0,3,0
27-01-2023,S4,West,Electronics,21,221.63,4654.23,0,0,4,0
28-01-2023,S4,West,Electronics,29,219.77,6373.33,0,0,5,1
29-01-2023,S4,West,Electronics,32,219.72,7031.04,0,0,6,1
30-01-2023,S4,West,Electronics,20,222.82,4456.4,0,0,0,0
31-01-2023,S4,West,Electronics,23,218.25,5019.75,0,0,1,0
01-02-2023,S4,West,Electronics,24,222.44,5338.56,0,0,2,0
02-02-2023,S4,West,Electronics,28,222.95,6242.6,0,0,3,0
03-02-2023,S4,West,Electronics,23,224.01,5152.23,0,0,4,0
04-02-2023,S4,West,Electronics,20,219.65,4393,0,0,5,1
05-02-2023,S4,West,Electronics,25,221.27,5531.75,0,0,6,1
06-02-2023,S4,West,Electronics,28,223.4,6255.2,0,0,0,0
07-02-2023,S4,West,Electronics,22,217.06,4775.32,0,0,1,0
08-02-2023,S4,West,Electronics,22,224.24,4933.28,0,0,2,0
09-02-2023,S4,West,Electronics,19,216.12,4106.28,0,0,3,0
10-02-2023,S4,West,Electronics,23,215.67,4960.41,0,0,4,0
11-02-2023,S4,West,Electronics,24,219.6,5270.4,0,0,5,1
12-02-2023,S4,West,Electronics,27,219.76,5933.52,0,0,6,1
13-02-2023,S4,West,Electronics,21,219.28,4604.88,0,0,0,0
14-02-2023,S4,West,Electronics,18,220.32,3965.76,0,0,1,0
15-02-2023,S4,West,Electronics,25,224.01,5600.25,0,0,2,0
16-02-2023,S4,West,Electronics,20,215.74,4314.8,0,0,3,0
17-02-2023,S4,West,Electronics,17,223.01,3791.17,0,0,4,0
18-02-2023,S4,West,Electronics,23,221.65,5097.95,0,0,5,1
19-02-2023,S4,West,Electronics,26,223.15,5801.9,0,0,6,1
20-02-2023,S4,West,Electronics,17,217.09,3690.53,0,0,0,0
21-02-2023,S4,West,Electronics,19,220.94,4197.86,0,0,1,0
22-02-2023,S4,West,Electronics,22,218.39,4804.58,0,0,2,0
23-02-2023,S4,West,Electronics,17,218.66,3717.22,0,0,3,0
24-02-2023,S4,West,Electronics,19,217.03,4123.57,0,0,4,0
25-02-2023,S4,West,Electronics,25,189.08,4727,1,0,5,1
26-02-2023,S4,West,Electronics,20,223.9,4478,0,0,6,1
27-02-2023,S4,West,Electronics,20,219.62,4392.4,0,0,0,0
28-02-2023,S4,West,Electronics,16,218.53,3496.48,0,0,1,0
01-03-2023,S4,West,Electronics,30,184.19,5525.7,1,0,2,0
02-03-2023,S4,West,Electronics,23,215.62,4959.26,0,0,3,0
03-03-2023,S4,West,Electronics,21,222.97,4682.37,0,0,4,0
04-03-2023,S4,West,Electronics,31,187.61,5815.91,1,0,5,1
05-03-2023,S4,West,Electronics,26,217.06,5643.56,0,0,6,1
06-03-2023,S4,West,Electronics,19,216.28,4109.32,0,0,0,0
07-03-2023,S4,West,Electronics,19,218.53,4152.07,0,0,1,0
08-03-2023,S4,West,Electronics,15,222.12,3331.8,0,0,2,0
09-03-2023,S4,West,Electronics,18,221.66,3989.88,0,0,3,0
10-03-2023,S4,West,Electronics,19,218.85,4158.15,0,0,4,0
11-03-2023,S4,West,Electronics,18,217.61,3916.98,0,0,5,1
12-03-2023,S4,West,Electronics,16,220.62,3529.92,0,0,6,1
13-03-2023,S4,West,Electronics,12,217.34,2608.08,0,0,0,0
14-03-2023,S4,West,Electronics,14,223.32,3126.48,0,0,1,0
15-03-2023,S4,West,Electronics,18,224.3,4037.4,0,0,2,0
16-03-2023,S4,West,Electronics,16,217.68,3482.88,0,0,3,0
17-03-2023,S4,West,Electronics,20,216.98,4339.6,0,0,4,0
18-03-2023,S4,West,Electronics,18,224.11,4033.98,0,0,5,1
